"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-19","8.05",,,"0.02",,"0.0","0.0","72","79","67",,"  110","   70","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-20","6.71",,,"0.00",,"0.0","0.0","71","82","59",,"   20","  350","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-21","4.92",,,"0.00",,"0.0","0.0","71","85","57",,"  260","  280","12.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-22","6.04",,,"0.00",,"0.0","0.0","71","76","61",,"   20","   30","14.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-23","8.72",,,"0.02",,"0.0","0.0","62","65","53",,"   10","   50","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-24","10.29",,,"0.19",,"0.0","0.0","57","64","53",,"   10","   10","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-25","7.61",,,"0.01",,"0.0","0.0","64","70","61",,"   10","   70","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-26","7.61",,,"0.00",,"0.0","0.0","66","71","62",,"   40","   50","13.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-27","6.49",,,"0.00",,"0.0","0.0","68","78","59",,"   20","   90","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-28","4.25",,,"0.00",,"0.0","0.0","67","76","60",,"  100","  100","8.9","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-29","2.46",,,"0.09",,"0.0","0.0","67","70","64",,"   10","  360","6.9","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-09-30","1.34",,,"0.00",,"0.0","0.0","68","83","59",,"  360","  360","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-01","2.24",,,"0.00",,"0.0","0.0","71","84","56",,"  130","  100","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-02","4.03",,,"0.00",,"0.0","0.0","73","85","59",,"  210","  170","10.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-03","8.72",,,"0.03",,"0.0","0.0","70","79","61",,"  170","  180","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-04","6.93",,,"0.00",,"0.0","0.0","65","67","43",,"  320","  320","17.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-05","4.03",,,"0.00",,"0.0","0.0","51","65","38",,"  190","  180","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-06","8.72",,,"0.00",,"0.0","0.0","59","76","47",,"  180","  200","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-07","7.61",,,"0.00",,"0.0","0.0","65","80","53",,"  180","  180","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-08","5.59",,,"0.00",,"0.0","0.0","71","86","58",,"  270","  280","17.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-09","4.70",,,"0.00",,"0.0","0.0","68","80","52",,"  190","  170","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-10","7.16",,,"0.00",,"0.0","0.0","70","84","60",,"  200","  190","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-11","7.38",,,"0.08",,"0.0","0.0","74","87","68",,"  220","  210","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-12","7.38",,,"0.02",,"0.0","0.0","63","68","58",,"   60","   70","16.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-13","5.37",,,"0.04",,"0.0","0.0","64","72","59",,"  150","  140","17.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-14","15.21",,,"0.45",,"0.0","0.0","73","82","64",,"  170","  170","25.1","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-15","7.38",,,"0.24",,"0.0","0.0","66","73","58",,"  220","  220","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-16","4.70",,,"0.00",,"0.0","0.0","62","71","50",,"  280","  210","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-17","4.25",,,"0.00",,"0.0","0.0","58","74","44",,"  210","  210","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-18","5.14",,,"0.00",,"0.0","0.0","64","76","53",,"  350","  350","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-19","3.58",,,"0.00",,"0.0","0.0","58","69","45",,"  350","  340","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-20","3.80",,,"0.00",,"0.0","0.0","57","71","46",,"  180","  220","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-21","4.92",,,"0.00",,"0.0","0.0","61","75","47",,"  300","  300","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-22","9.40",,,"0.00",,"0.0","0.0","56","68","44",,"  350","  360","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-23","5.59",,,"0.00",,"0.0","0.0","53","70","40",,"  350","  330","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-24","2.91",,,"0.00",,"0.0","0.0","53","69","39",,"  270",,"8.9",
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-25","4.25",,,"0.00",,"0.0","0.0","55","74","39",,"  230","  300","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-26","6.49",,,"0.00",,"0.0","0.0","65","83","48",,"  300","  270","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-27","4.25",,,"0.00",,"0.0","0.0","62","80","43",,"  160","  120","10.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-28","4.47",,,"0.00",,"0.0","0.0","67","84","52",,"  230","  240","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-29","7.61",,,"0.00",,"0.0","0.0","68","79","58",,"  360","  350","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-30","4.92",,,"0.00",,"0.0","0.0","59","68","45",,"   20","   50","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-10-31","5.14",,,"0.49",,"0.0","0.0","51","61","39",,"  300","  300","23.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-01","13.20",,,"0.28",,"0.0","0.0","46","53","40",,"  350","  360","28.0","38.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-02","6.71",,,"0.00",,"0.0","0.0","44","57","30",,"  350","  350","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-03","3.58",,,"0.00",,"0.0","0.0","44","65","24",,"  200","  250","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-04","5.59",,,"0.00",,"0.0","0.0","51","67","39",,"  200","  220","16.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-05","5.82",,,"0.00",,"0.0","0.0","58","70","49",,"  230","  220","14.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-06","10.51",,,"0.04",,"0.0","0.0","62","71","48",,"  330","  330","23.0","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-07","5.82",,,"0.00",,"0.0","0.0","52","61","39",,"  340","  310","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-08","3.36",,,"0.00",,"0.0","0.0","46","58","31",,"  230","  230","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-09","3.58",,,"0.00",,"0.0","0.0","50","63","38",,"   30","   40","8.9","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-10","2.68",,,"0.00",,"0.0","0.0","51","69","32",,"  120","  130","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-11","3.58",,,"0.00",,"0.0","0.0","55","74","39",,"  360","   40","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-12","3.36",,,"0.00",,"0.0","0.0","59","77","41",,"   50","   80","13.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-13","7.61",,,"0.00",,"0.0","0.0","57","60","46",,"   20","   20","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-14","10.29",,,"0.01",,"0.0","0.0","42","46","28",,"   30","   20","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-15","4.92",,,"0.00",,"0.0","0.0","33","45","25",,"   10","   40","13.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-16","3.13",,,"0.00",,"0.0","0.0","42","53","29",,"  140","  150","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-17","7.38",,,"0.63",,"0.0","0.0","48","57","36",,"  290","  280","21.0","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-18","7.16",,,"0.00",,"0.0","0.0","35","39","20",,"  280","  320","14.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-19","6.26",,,"0.00",,"0.0","0.0","30","44","14",,"  210","  180","14.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-20","8.72",,,"0.00",,"0.0","0.0","44","59","34",,"  220","  230","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-21","6.26",,,"0.00",,"0.0","0.0","46","58","30",,"   10","   80","13.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-22","2.91",,,"0.00",,"0.0","0.0","41","55","22",,"  170","  130","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-23","8.50",,,"1.72",,"0.0","0.0","47","65","42",,"  210","  210","21.9","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-24","11.41",,,"0.00",,"0.0","0.0","64","74","59",,"  230","  240","21.9","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-25","5.82",,,"0.22",,"0.0","0.0","62","66","49",,"  210","  210","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-26","7.61",,,"0.89",,"0.0","0.0","48","52","40",,"  360","   10","18.1","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-27","7.61",,,"0.00",,"0.0","0.0","45","52","34",,"  300","  280","19.9","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-28","4.47",,,"0.00",,"0.0","0.0","37","47","25",,"   20","  330","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-29","7.16",,,"0.00",,"0.0","0.0","41","56","31",,"  190","  210","16.1","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-11-30","8.05",,,"0.00",,"0.0","0.0","51","68","39",,"  240","  250","21.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-01","6.04",,,"0.00",,"0.0","0.0","57","73","41",,"  190","  190","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-02","6.71",,,"0.00",,"0.0","0.0","53","55","42",,"   50","   60","16.1","30.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-03","3.80",,,"0.00",,"0.0","0.0","48","64","42",,"  220","  220","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-04","6.26",,,"0.00",,"0.0","0.0","55","63","49",,"   70","   90","13.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-05","4.70",,,"0.04",,"0.0","0.0","49","51","42",,"   60","   70","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-06","3.80",,,"0.12",,"0.0","0.0","46","52","42",,"  350","  360","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-07","12.53",,,"0.00",,"0.0","0.0","49","56","39",,"   20","   20","23.0","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-08","10.07",,,"0.14",,"0.0","0.0","40","43","36",,"   10","   50","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-09","5.59",,,"0.00",,"0.0","0.0","43","55","37",,"  310","  320","15.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-10","6.49",,,"0.00",,"0.0","0.0","42","53","32",,"  300","  310","18.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-11","3.36",,,"0.00",,"0.0","0.0","38","51","23",,"  310","  280","8.1","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-12","4.70",,,"0.00",,"0.0","0.0","40","60","22",,"  310","  300","12.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-13","2.68",,,"0.00",,"0.0","0.0","46","66","25",,"  340","  330","8.1","8.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-14","2.68",,,"0.00",,"0.0","0.0","47","63","29",,"  360","   40","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-15","2.01",,,"0.00",,"0.0","0.0","45","60","26",,"  200","   70","6.9","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-16","4.92",,,"0.09",,"0.0","0.0","47","58","37",,"  190","  210","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-17","2.46",,,"0.00",,"0.0","0.0","48","60","31",,"  290","  280","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-18","3.13",,,"0.00",,"0.0","0.0","45","56","30",,"   60","   60","8.9","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-19","3.13",,,"0.00",,"0.0","0.0","46","56","30",,"   20","  100","8.9","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-20","4.70",,,"0.03",,"0.0","0.0","45","48","40",,"  140","   40","8.9","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-21","4.25",,,"0.00",,"0.0","0.0","45","51","42",,"   70","   90","13.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-22","8.50",,,"0.26",,"0.0","0.0","41","46","38",,"   20","   90","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-23","5.37",,,"0.29",,"0.0","0.0","40","47","37",,"  100","  100","14.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-24","6.04",,,"0.91",,"0.0","0.0","47","60","45",,"  260","  260","21.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-25","6.04",,,"0.00",,"0.0","0.0","53","57","32",,"  230","  220","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-26","2.01",,,"0.00",,"0.0","0.0","42","59","27",,"  180","  180","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-27","3.80",,,"0.00",,"0.0","0.0","47","64","32",,"  220","  220","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-28","4.92",,,"0.04",,"0.0","0.0","53","60","49",,"  220","  200","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-29","5.82",,,"0.59",,"0.0","0.0","55","58","44",,"   40","   70","14.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-30","7.61",,,"0.06",,"0.0","0.0","43","45","32",,"   30","   60","15.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2014-12-31","1.34",,,"0.00",,"0.0","0.0","37","46","27",,"  220","   70","8.9","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-01","4.03",,,"0.00",,"0.0","0.0","38","53","26",,"  240","  240","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-02","2.68",,,"0.12",,"0.0","0.0","48","52","42",,"  230","  220","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-03","3.36",,,"0.25",,"0.0","0.0","49","52","47",,"   70","   70","8.1","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-04","8.50",,,"0.26",,"0.0","0.0","53","65","47",,"  210","  210","21.0","29.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-05","6.26",,,"0.00",,"0.0","0.0","48","54","36",,"  310","  320","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-06","5.14",,,"0.00",,"0.0","0.0","41","57","24",,"  240","  220","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-07","10.29",,,"0.00",,"0.0","0.0","36","41","16",,"  340","  340","25.1","35.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-08","5.59",,,"0.00",,"0.0","0.0","19","28","8",,"  340","  340","15.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-09","8.28",,,"0.00",,"0.0","0.0","30","45","22",,"  220","  220","17.0","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-10","3.80",,,"0.00",,"0.0","0.0","31","41","19",,"   50","   40","10.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-11","2.68",,,"0.08",,"0.0","0.0","33","46","15",,"   10","   60","10.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-12","4.47",,,"0.98",,"0.0","0.0","40","45","37",,"   20","   70","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-13","9.62",,,"0.04",,"0.0","0.0","43","47","35",,"   40","   60","19.9","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-14","5.82",,,"0.00",,"0.0","0.0","35","40","30",,"  360","   40","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-15","2.01",,,"0.00",,"0.0","0.0","35","42","26",,"  220","  220","8.1","10.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-16","3.58",,,"0.00",,"0.0","0.0","41","56","30",,"  310","  330","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-17","5.59",,,"0.00",,"0.0","0.0","41","57","24",,"  160","  120","15.0","21.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-18","7.16",,,"0.02",,"0.0","0.0","48","61","37",,"  280","  280","21.0","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-19","6.93",,,"0.00",,"0.0","0.0","48","64","33",,"  210","  220","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-20","5.59",,,"0.00",,"0.0","0.0","53","67","39",,"  220","  220","15.0","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-21","3.58",,,"0.00",,"0.0","0.0","51","64","36",,"  360","   60","10.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-22","2.01",,,"0.00",,"0.0","0.0","45","57","25",,"  160","  200","8.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-23","8.50",,,"0.88",,"0.0","0.0","42","45","36",,"   80","   60","15.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-24","6.04",,,"0.16",,"0.0","0.0","40","53","33",,"  310","  310","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-25","6.26",,,"0.00",,"0.0","0.0","40","57","28",,"  170","  170","16.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-26","6.93",,,"0.01",,"0.0","0.0","46","53","37",,"  330","  300","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-27","8.05",,,"0.00",,"0.0","0.0","38","48","29",,"  310","  320","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-28","4.47",,,"0.00",,"0.0","0.0","36","49","23",,"   10","  280","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-29","6.71",,,"0.00",,"0.0","0.0","39","50","25",,"  180","  180","17.0","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-30","10.29",,,"0.00",,"0.0","0.0","44","49","26",,"  320","  310","25.9","33.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-01-31","2.91",,,"0.00",,"0.0","0.0","36","51","19",,"  220","  210","8.9","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-01","8.50",,,"0.01",,"0.0","0.0","45","57","36",,"  180","  180","19.9","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-02","14.99",,,"0.39",,"0.0","0.0","52","57","26",,"  310","  300","30.0","40.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-03","3.80",,,"0.00",,"0.0","0.0","33","46","22",,"  180","  230","10.1","14.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-04","4.92",,,"0.00",,"0.0","0.0","39","53","28",,"  200","  190","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-05","9.62",,,"0.00",,"0.0","0.0","44","52","27",,"  360","  360","25.1","36.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-06","4.92",,,"0.00",,"0.0","0.0","31","45","18",,"  200","  140","12.1","15.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-07","7.16",,,"0.00",,"0.0","0.0","42","65","28",,"  210","  210","18.1","23.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-08","13.87",,,"0.00",,"0.0","0.0","56","70","47",,"  210","  220","25.1","31.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-09","5.37",,,"0.87",,"0.0","0.0","55","61","51",,"  220","  230","13.0","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-10","10.96",,,"0.13",,"0.0","0.0","49","53","37",,"   20","   10","19.9","28.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-11","4.92",,,"0.00",,"0.0","0.0","41","55","28",,"   30","   60","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-12","8.05",,,"0.00",,"0.0","0.0","43","57","26",,"  340","  310","25.9","40.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-13","4.70",,,"0.00",,"0.0","0.0","29","40","21",,"   30","   20","15.0","18.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-14","13.42",,,"0.00",,"0.0","0.0","36","56","23",,"  300","  300","35.1","49.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-15","10.51",,,"0.00",,"0.0","0.0","31","36","14",,"  360","  360","25.1","38.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-16","6.71",,,"0.51",,"0.5","0.0","28","33","24",,"   10","   60","13.0","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-17","4.25",,,"0.15",,"0.0","0.0","28","34","23",,"   10","  360","16.1","19.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-18","9.17",,,"0.00",,"0.0","0.0","32","42","21",,"  290","  300","23.9","32.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-19","8.95",,,"0.00",,"0.0","0.0","21","26","12",,"  330","  290","17.0","25.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-20","4.03",,,"0.00",,"0.0","0.0","18","31","7",,"  150","  100","12.1","16.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-21","5.37",,,"0.00",,"0.0","0.0","32","43","25",,"  170","  170","10.1","13.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-22","2.46",,,"0.18",,"0.0","0.0","43","57","36",,"  310","   30","8.9","12.1"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-23","8.95",,,"0.02",,"0.0","0.0","48","52","35",,"   30","   30","19.9","25.9"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-24","5.14",,,"0.07",,"0.7","1.2","32","35","28",,"   60","   80","12.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-25","4.92",,,"0.48",,"1.7","0.0","34","42","29",,"  130","  120","12.1","17.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-26","6.93",,,"0.21",,"0.2","2.0","35","42","31",,"  360","   20","17.0","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-27","4.25",,,"0.00",,"0.0","0.0","38","50","26",,"   60","   70","14.1","21.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-02-28","8.50",,,"0.00",,"0.0","0.0","36","44","29",,"   50","   50","14.1","23.0"
"USW00013881","CHARLOTTE DOUGLAS AIRPORT, NC US","2015-03-01","5.37",,,"0.16",,"0.0","0.0","35","40","31",,"   20","   60","12.1","16.1"
